ticker,cik,name,sic,simfin_industry_id,exchange,ipo_date,delist_date
MYCC,1577095,ClubCorp Holdings Inc,7997,103015,NYSE,20/09/2013,25/09/2017
MYGN,899923,Myriad Genetics Inc,2835,106001,NASDAQ,06/10/1995,31/12/9998
MYL,1623613,Mylan Inc,2834,106005,NASDAQ,18/12/1987,31/12/9998
MYL_old,1623613,NVS,9999,106005,NVS,01/01/1900,01/01/1900
MYOK,1552451,MyoKardia Inc,2834,999999,NASDAQ,29/10/2015,31/12/9998
MYOV,1679082,Myovant Sciences Ltd,2834,999999,NYSE,27/10/2016,31/12/9998
NAII,787253,Natural Alternatives International Inc,2833,102002,NASDAQ,28/10/1993,31/12/9998
NANO,704532,NVS,9999,101004,NVS,01/01/1900,01/01/1900
NATI,935494,National Instruments Corp,7372,101003,NASDAQ,14/03/1995,31/12/9998
NATL,1301106,National Interstate Corp,9999,999999,NASDAQ,27/01/2005,11/11/2016
NATR,9000091,Natures Sunshine Prod,9999,102002,NASDAQ,25/06/2009,31/12/9998
NAV,808450,Navistar International Corp,3711,100012,NYSE,02/01/1970,31/12/9998
NAVG,793547,The Navigators Group Inc,6331,104006,NASDAQ,26/03/1990,23/05/2019
NAVI,1593538,Navient Corp,6211,104007,NASDAQ,17/04/2014,31/12/9998
NBHC,1475841,National Bank Holdings Corp,6021,104002,NYSE,20/09/2012,31/12/9998
NBIX,914475,Neurocrine Biosciences Inc,2836,106002,NASDAQ,23/05/1996,31/12/9998
NBL,72207,Noble Energy Inc,1311,107002,NASDAQ,04/01/1982,31/12/9998
NBLX,1647513,Noble Midstream Partners LP Representing Limited Partner Interests,4610,107003,NASDAQ,15/09/2016,31/12/9998
NBR,1163739,Nabors Industries Ltd,1381,999999,NYSE,28/02/1991,31/12/9998
NBTB,790359,NBT Bancorp. Inc,6021,104002,NASDAQ,17/03/1992,31/12/9998
NC,789933,NACCO Industries Inc,3630,110006,NYSE,17/06/1977,31/12/9998
NCI,1019737,Navigant Consulting Inc,8742,999999,NYSE,04/10/1996,14/10/2019
NCLH,1513761,Norwegian Cruise Line Holdings Ltd,4400,103015,NYSE,18/01/2013,31/12/9998
NCMI,1377630,National CineMedia Inc,7310,103011,NASDAQ,08/02/2007,31/12/9998
NCR,70866,NCR Corp,3578,101003,NYSE,11/12/1996,31/12/9998
NDAQ,1120193,NASDAQ OMX Group Inc,6200,104003,NASDAQ,01/07/2002,31/12/9998
NDLS,1275158,Noodles Company,5812,103003,NASDAQ,28/06/2013,31/12/9998
NDSN,72331,Nordson Corp,3569,100001,NASDAQ,26/03/1990,31/12/9998
NE,1458891,Noble Corp plc,1381,107006,NYSE,26/03/1990,31/12/9998
NEE,753308,NextEra Energy Inc,4911,105001,NYSE,10/06/1983,31/12/9998
NEM,1164727,Newmont Mining Corp,1040,110004,NYSE,06/04/1983,31/12/9998
NEO,1077183,NeoGenomics Inc,8734,106001,NASDAQ,16/03/2004,31/12/9998
NEOG,711377,Neogen Corp,2835,106001,NASDAQ,10/02/1994,31/12/9998
NEOS,1467652,Neos Therapeutics Inc,2834,106005,NASDAQ,23/07/2015,31/12/9998
NEP,1603145,NextEra Energy Partners LP,4911,105002,NYSE,27/06/2014,31/12/9998
NERV,1598646,Minerva Neurosciences Inc,2834,106002,NASDAQ,01/07/2014,31/12/9998
NEU,1282637,NewMarket Corp,2860,999999,NYSE,06/08/1985,31/12/9998
NEWR,1448056,New Relic Inc,7372,101003,NYSE,12/12/2014,31/12/9998
NFBK,1493225,Northfield Bancorp Inc,6035,999999,NASDAQ,08/11/2007,31/12/9998
NFG,70145,National Fuel Gas Company,4924,107002,NYSE,01/09/1987,31/12/9998
NFLX,1065280,Netflix Inc,7841,103001,NASDAQ,23/05/2002,31/12/9998
NFX,912750,Newfield Exploration Company,1311,107002,NYSE,12/11/1993,14/02/2019
NG,1173420,NovaGold Resources Inc,1040,999999,NYSE,04/12/2003,31/12/9998
NGHC,1578735,National General Holdings Corp,6331,104006,NASDAQ,20/02/2014,31/12/9998
NGL,1504461,NGL Energy Partners LP,5172,107001,NYSE,16/05/2011,31/12/9998
NGVC,1547459,Natural Grocers by Vitamin Cottage Inc,5411,999999,NYSE,25/07/2012,31/12/9998
NGVT,1653477,Ingevity Corp,2800,110001,NYSE,02/05/2016,31/12/9998
NHC,1047335,National HealthCare Corp,8051,999999,NYSE,20/01/1987,31/12/9998
NHI,877860,National Health Investors Inc,6798,109001,NYSE,09/10/1991,31/12/9998
NHTC,912061,Natural Health Trends Corp,5190,102002,NASDAQ,22/06/1995,31/12/9998
NI,1111711,NiSource Inc,4931,105001,NYSE,19/10/1984,31/12/9998
NICK,1000045,Nicholas Financial Inc,6153,104007,NASDAQ,29/12/1997,31/12/9998
NJR,356309,New Jersey Resources Corp,4924,105001,NYSE,30/12/1987,31/12/9998
NK,1326110,NantKwest Inc,2836,106002,NASDAQ,28/07/2015,31/12/9998
NKE,320187,Nike Inc,3021,103004,NYSE,02/12/1980,31/12/9998
NKSH,796534,National Bankshares Inc,6021,104002,NASDAQ,01/12/1999,31/12/9998
NKTR,906709,Nektar Therapeutics,2834,106002,NASDAQ,03/05/1994,31/12/9998
NLN,9000092,NVS,9999,999999,NVS,01/01/1900,01/01/1900
NLNK,1126234,NVS,2834,106002,NVS,01/01/1900,01/01/1900
NLS,1078207,Nautilus Inc,3949,999999,NYSE,05/05/1999,31/12/9998
NLSN,1492633,Nielsen Hldg NV,7389,100002,NYSE,27/01/2011,31/12/9998
NLY,1043219,Annaly Capital Management Inc,6798,109001,NYSE,08/10/1997,31/12/9998
NMBL,1452751,Nimble Storage Inc,3572,999999,NYSE,13/12/2013,17/08/2017
NMIH,1547903,NMI Holdings Inc,6351,999999,NASDAQ,08/11/2013,31/12/9998
NNI,1258602,Nelnet Inc,6141,999999,NYSE,12/12/2003,31/12/9998
NNN,751364,National Retail Properties Inc,6798,109001,NYSE,26/03/1990,31/12/9998
NOC,1133421,Northrop Grumman Corp,3812,100008,NYSE,31/12/1981,31/12/9998
NOV,1021860,NationalOilwell Varco Inc,3533,107004,NYSE,29/10/1996,31/12/9998
NOVT,1076930,NOVT,3690,101001,NASDAQ,04/01/2016,31/12/9998
NOW,1373715,ServiceNow Inc,7372,101003,NYSE,29/06/2012,31/12/9998
NP,1296435,Neenah Inc,2621,110002,NYSE,17/11/2004,31/12/9998
NPO,1164863,EnPro Industries Inc,3050,999999,NYSE,24/05/2002,31/12/9998
NPTN,1227025,NeoPhotonics Corp,3674,101004,NYSE,02/02/2011,31/12/9998
NR,71829,Newpark Resources Inc,3533,999999,NYSE,26/09/1991,31/12/9998
NRG,1013871,NRG Energy Inc,4911,105002,NYSE,02/12/2003,31/12/9998
NRZ,1556593,New Residential Investment Corp,6798,109001,NYSE,02/05/2013,31/12/9998
NS,1110805,NuStar Energy LP,4610,107003,NYSE,10/04/2001,31/12/9998
NSA,1618563,NATIONAL STORAGE AFFILIATES TRUST,6798,109001,NYSE,23/04/2015,31/12/9998
NSC,702165,Norfolk Southern Corp,4011,100010,NYSE,02/06/1982,31/12/9998
NSH,1223786,NuStar GP Holdings LLC,4610,107003,NYSE,14/07/2006,23/07/2018
NSIT,932696,Insight Enterprises Inc,5961,103002,NASDAQ,25/01/1995,31/12/9998
NSP,1000753,Insperity Inc,7363,100011,NYSE,29/01/1997,31/12/9998
NSR,1265888,NeuStar Inc,4899,999999,NYSE,29/06/2005,17/08/2017
NSSC,69633,NAPCO Security Technologies Inc,3669,100007,NASDAQ,26/03/1990,31/12/9998
NSTG,1401708,NanoString Technologies Inc,2836,999999,NASDAQ,26/06/2013,31/12/9998
NTAP,1002047,Netapp Inc,3572,101001,NASDAQ,21/11/1995,31/12/9998
NTCT,1078075,Netscout Systems Inc,7373,999999,NASDAQ,12/08/1999,31/12/9998
NTGR,1122904,NetGear Inc,3661,101005,NASDAQ,31/07/2003,31/12/9998
NTLA,1652130,Intellia Therapeutics Inc,2835,999999,NASDAQ,06/05/2016,31/12/9998
NTNX,1618732,Nutanix Inc,7372,101003,NASDAQ,30/09/2016,31/12/9998
NTRA,1604821,Natera Inc,8071,106001,NASDAQ,02/07/2015,31/12/9998
NTRI,1096376,NutriSystem Inc,5961,103020,NASDAQ,30/03/2000,08/03/2019
NTRS,73124,Northern Trust Corp,6022,104001,NASDAQ,26/03/1990,31/12/9998
NUAN,1002517,Nuance Communications Inc,7372,101003,NASDAQ,11/12/1995,31/12/9998
NUE,73309,Nucor Corp,3312,110007,NYSE,01/09/1983,31/12/9998
NUS,1021561,Nu Skin Enterprises Inc Class A,5122,999999,NYSE,22/11/1996,31/12/9998
NUTR,1050007,Nutraceutical Intl Corp,2833,102002,NASDAQ,20/02/1998,24/08/2017
NUVA,1142596,NuVasive Inc,3841,106004,NASDAQ,13/05/2004,31/12/9998
NVAX,1000694,Novavax Inc,2836,106002,NASDAQ,13/12/1995,31/12/9998
NVCR,1645113,NovoCure Ltd,3841,106003,NASDAQ,02/10/2015,31/12/9998
NVDA,1045810,NVIDIA Corp,3674,101004,NASDAQ,22/01/1999,31/12/9998
NVEC,724910,NVE Corp,3674,101004,NASDAQ,11/09/1996,31/12/9998
NVEE,1532961,NV5 Holdings Inc,7380,999999,NASDAQ,30/09/2013,31/12/9998
NVR,906163,NVR Inc,1531,999999,NYSE,22/07/1985,31/12/9998
NVRO,1444380,Nevro Corp,3841,999999,NYSE,06/11/2014,31/12/9998
NVT,1720635,nVent Electric Plc,3550,999999,NYSE,01/05/2018,31/12/9998
NVTA,1501134,Invitae Corp,8071,999999,NYSE,12/02/2015,31/12/9998
NWBI,1471265,Northwest Bancshares Inc,6021,104002,NASDAQ,08/11/1994,31/12/9998
NWE,73088,NorthWestern Corp,4931,105001,NYSE,28/12/2007,31/12/9998
NWL,814453,Newell Rubbermaid Inc,3089,102002,NASDAQ,19/07/1984,31/12/9998
NWLI,1635984,National Western Life Insurance Company,6311,104004,NASDAQ,26/03/1990,31/12/9998
NWN,1733998,Northwest Natural Gas Company,4924,999999,NYSE,26/03/1990,31/12/9998
NWS,1564708,News Corp,2711,103001,NASDAQ,19/06/2013,31/12/9998
NWY,9000093,NVS,9999,103002,NVS,01/01/1900,01/01/1900
NX,1423221,Quanex Building Products Corp,3350,999999,NYSE,30/12/1987,31/12/9998
NXGN,708818,NextGen Healthcare Inc,7373,999999,NASDAQ,02/01/2001,31/12/9998
NXRT,1620393,NexPoint Residential Trust Inc,6798,109001,NYSE,19/03/2015,31/12/9998
NXST,1142417,Nexstar Broadcasting Group Inc,4833,103001,NASDAQ,25/11/2003,31/12/9998
NXTM,1333170,NxStage Medical Inc,3845,999999,NASDAQ,27/10/2005,21/02/2019
NYB,910073,NVS,6036,999999,NVS,01/01/1900,01/01/1900
NYCB,910073,New York Community Bancorp Inc,6036,999999,NYSE,23/11/1993,31/12/9998
NYMT,1273685,New York Mortgage Trust Inc,6798,109001,NASDAQ,26/07/2004,31/12/9998
NYRT,1474464,New York REIT Inc,6798,109001,NYSE,15/04/2014,06/11/2018
NYT,71691,The New York Times Company,2711,103026,NYSE,03/05/1973,31/12/9998
O,726728,Realty Income Corp,6798,109001,NYSE,18/10/1994,31/12/9998
OA,866121,Orbital ATK Inc,3760,100008,NYSE,03/10/1990,06/06/2018
OAK,1403528,Oaktree Capital Group LLC,6282,999999,NYSE,12/04/2012,08/10/2019
OAS,1486159,Oasis Petroleum Inc,1311,999999,NASDAQ,17/06/2010,31/12/9998
OC,1370946,Owens Corning,3290,999999,NYSE,01/11/2006,31/12/9998
OCC,1000230,Optical Cable Corp,3357,101005,NASDAQ,02/04/1996,31/12/9998
OCFC,1004702,OceanFirst Financial Corp,6035,999999,NASDAQ,03/07/1996,31/12/9998
OCLR,1110647,Oclaro Inc,3674,999999,NASDAQ,11/04/2000,10/12/2018
ODFL,878927,Old Dominion Freight Line,4213,100010,NASDAQ,24/10/1991,31/12/9998
ODP,800240,ODP Corporation The,5940,103002,NASDAQ,26/03/1990,31/12/9998
ODT,1717452,Odonate Therapeutics Inc,2834,106002,NASDAQ,07/12/2017,31/12/9998
OEC,1609804,Orion Engineered Carbons SA,2890,999999,NYSE,25/07/2014,31/12/9998
OFC,860546,Corporate Office Properties Trust,6798,109001,NYSE,31/12/1991,31/12/9998
OFG,1030469,OFG Bancorp,6022,104002,NYSE,28/03/1990,31/12/9998
OFIX,884624,Orthofix International NV,3841,999999,NASDAQ,24/04/1992,31/12/9998
OFLX,1317945,Omega Flex Inc,3430,100001,NASDAQ,01/08/2005,31/12/9998
OGE,1021635,OGE Energy Corp,4911,105001,NYSE,30/12/1987,31/12/9998
OGS,1587732,ONE Gas Inc,4924,105001,NYSE,16/01/2014,31/12/9998
OHI,888491,Omega Healthcare Investors Inc,6798,109001,NYSE,07/08/1992,31/12/9998
OI,812074,OwensIllinois Inc,3221,103018,NYSE,11/12/1991,31/12/9998
OII,73756,Oceaneering International,1389,107004,NYSE,26/03/1990,31/12/9998
OIS,1121484,Oil States International Inc,3533,999999,NYSE,09/02/2001,31/12/9998
OKE,1039684,ONEOK Inc,4923,107003,NYSE,01/07/1985,31/12/9998
OKS,909281,Oneok Partners LP,4922,107003,NYSE,24/09/1993,03/07/2017
OKTA,1660134,Okta Inc Class A,7372,101003,NASDAQ,07/04/2017,31/12/9998
OLED,1005284,Universal Display Corp,3670,101004,NASDAQ,12/04/1996,31/12/9998
OLLI,1639300,Ollies Bargain Outlet Holdings Inc,5331,102001,NASDAQ,16/07/2015,31/12/9998
OLN,74303,Olin Corp,2800,110001,NYSE,30/12/1987,31/12/9998
OMC,29989,Omnicom Group Inc,7311,103011,NYSE,26/03/1990,31/12/9998
OMCL,926326,Omnicell Inc,3571,101003,NASDAQ,09/08/2001,31/12/9998
OMED,1302573,Oncomed Pharmaceuticals Inc,2834,106002,NASDAQ,18/07/2013,23/04/2019
OMER,1285819,Omeros Corp,2834,999999,NASDAQ,08/10/2009,31/12/9998
OMF,1584207,OneMain Holdings Inc,6141,104007,NYSE,27/11/2015,31/12/9998
OMI,75252,Owens Minor Inc,5047,106014,NYSE,16/12/1988,31/12/9998
OMP,1652133,Oasis Midstream Partners LP Representing Limited Partner Interests,1381,999999,NASDAQ,21/09/2017,31/12/9998
ON,1097864,ON Semiconductor Corp,3674,101004,NASDAQ,02/05/2000,31/12/9998
ONB,707179,Old National Bancorp,6021,104002,NASDAQ,26/03/1990,31/12/9998
ONCE,1609351,Spark Therapeutics Inc,2836,999999,NASDAQ,30/01/2015,26/12/2019
ONTO,704532,Nanometrics Inc,3829,999999,NYSE,26/02/1992,31/12/9998
ONVO,9000094,Organovo Holdings Inc,9999,106001,NASDAQ,14/02/2012,31/12/9998
OOMA,1327688,Ooma Inc,7374,108001,NYSE,17/07/2015,31/12/9998
OPHT,1410939,NVS,9999,106002,NVS,01/01/1900,01/01/1900
OPI,1456772,Government Properties Income Trust,6500,999999,NASDAQ,04/06/2009,31/12/9998
OPK,944809,Opko Health Inc,2834,999999,NASDAQ,02/11/1995,31/12/9998
OPRX,9000096,OptimizeRx CorporationNDA,9999,101003,NASDAQ,22/10/1996,31/12/9998
OPY,791963,Oppenheimer Holdings Inc USA,6211,104003,NYSE,16/08/1993,31/12/9998
ORA,1296445,Ormat Technologies Inc,4911,105001,NYSE,11/11/2004,31/12/9998
ORBC,1361983,ORBCOMM Inc,4899,999999,NASDAQ,06/11/2006,31/12/9998
ORCL,1341439,Oracle Corp,7372,101003,NYSE,12/03/1986,31/12/9998
ORI,74260,Old Republic International Corp,6351,999999,NYSE,26/03/1990,31/12/9998
ORLY,898173,OReilly Automotive Inc,5531,103002,NASDAQ,23/04/1993,31/12/9998
ORTX,1748907,Orchard Therapeutics plc ADS,2836,999999,NASDAQ,31/10/2018,31/12/9998
OSIS,1039065,OSI Systems Inc,3674,101001,NASDAQ,02/10/1997,31/12/9998
OSK,775158,Oshkosh Corp,3711,100008,NYSE,26/03/1990,31/12/9998
OSTK,1130713,Overstock.com Inc,5961,103002,NASDAQ,30/05/2002,31/12/9998
OSUR,1116463,OraSure Technologies Inc,3841,999999,NASDAQ,17/03/1992,31/12/9998
OTEX,1002638,Open Text Corp,7373,101003,NASDAQ,24/01/1996,31/12/9998
OTTR,1466593,Otter Tail Corp,4911,105001,NASDAQ,26/03/1990,31/12/9998
OUT,1579877,Outfront Media Inc,6798,109001,NYSE,28/03/2014,31/12/9998
OXM,75288,Oxford Industries Inc,2320,103004,NYSE,30/12/1987,31/12/9998
OXY,797468,Occidental Petroleum Corp,1311,107002,NYSE,31/12/1981,31/12/9998
OZRK,1038205,Bank Of The Ozarks Inc,9999,104002,NASDAQ,17/07/1997,13/07/2018
P,1230276,Pandora Media Inc,4832,103001,NYSE,15/06/2011,26/02/2019
PAA,1070423,Plains All American Pipeline LP,4610,107003,NYSE,18/11/1998,31/12/9998
PACB,1299130,Pacific Biosciences of California Inc,3826,106001,NASDAQ,27/10/2010,31/12/9998
PACW,1102112,Pacwest Bancorp,6021,104002,NASDAQ,05/06/2000,31/12/9998
PAG,1019849,Penske Automotive Group Inc,5500,103005,NYSE,23/10/1996,31/12/9998
PAGP,1581990,Plains GP Holdings LP,4610,107003,NYSE,16/10/2013,31/12/9998
PAHC,1069899,Phibro Animal Health Corp,2834,106005,NASDAQ,11/04/2014,31/12/9998
PANW,1327567,Palo Alto Networks Inc,3577,101003,NYSE,20/07/2012,31/12/9998
PATK,76605,Patrick Industries Inc,2430,103004,NASDAQ,27/03/1990,31/12/9998
PAY,1312073,VeriFone Systems Inc,3578,999999,NYSE,29/04/2005,17/08/2018
PAYC,1590955,Paycom Software Inc,7372,101003,NYSE,15/04/2014,31/12/9998
PAYX,723531,Paychex Inc,8700,100002,NASDAQ,26/03/1990,31/12/9998
PB,1068851,Prosperity Bancshares Inc,6022,104002,NYSE,12/11/1998,31/12/9998
PBCT,1378946,Peoples United Financial Inc,6035,104002,NASDAQ,26/03/1990,31/12/9998
PBF,1534504,PBF Energy Inc,2911,107001,NYSE,13/12/2012,31/12/9998
PBH,1295947,Prestige Brands Holdings Inc,2834,106014,NYSE,10/02/2005,31/12/9998
PBI,78814,Pitney Bowes Inc,3579,100001,NYSE,01/06/1972,31/12/9998
PBYI,1401667,Puma Biotechnology Inc,2834,106002,NASDAQ,24/04/2012,31/12/9998
PCAR,75362,PACCAR Inc,3711,999999,NASDAQ,09/07/1986,31/12/9998
PCG,1004980,PGE Corp,4931,105001,NYSE,01/06/1972,31/12/9998
PCH,1338749,Potlatch Corp,6798,109001,NASDAQ,11/11/1985,31/12/9998
PCMI,937941,PCM Inc,5961,101001,NASDAQ,04/04/1995,30/08/2019
PCP,79958,Precision Castparts Corp,9999,100008,NYSE,04/01/2016,08/02/2016
PCRX,1396814,Pacira Pharmaceuticals Inc,2834,106001,NASDAQ,03/02/2011,31/12/9998
PCTI,1057083,PCTEL Inc,3663,999999,NASDAQ,10/08/1999,31/12/9998
PCTY,1591698,Paylocity Holding Corp,7372,999999,NASDAQ,19/03/2014,31/12/9998
PDCE,77877,PDC Energy Inc,1311,999999,NASDAQ,26/03/1990,31/12/9998
PDCO,891024,Patterson Companies Inc,5047,106014,NASDAQ,28/10/1992,31/12/9998
PDEX,9000098,ProDex Inc,9999,106003,NASDAQ,18/08/1995,31/12/9998
PDFS,1120914,PDF Solutions Inc,7371,101003,NASDAQ,31/07/2001,31/12/9998
PDLI,882104,PDL Biopharma Inc,2836,106002,NASDAQ,29/01/1992,31/12/9998
PDM,1042776,Piedmont Office Realty Trust Inc,6512,999999,NYSE,10/02/2010,31/12/9998
PE,1594466,Parsley Energy Inc,1311,999999,NYSE,23/05/2014,31/12/9998
PEB,1474098,Pebblebrook Hotel Trust,6798,109001,NYSE,09/12/2009,31/12/9998
PEDH,729156,NVS,9999,999999,NVS,01/01/1900,01/01/1900
PEG,788784,Public Service Enterprise Group Inc,4931,105001,NYSE,02/01/1980,31/12/9998
PEGA,1013857,Pegasystems Inc,7374,101003,NASDAQ,19/07/1996,31/12/9998
PEGI,1561660,Pattern Energy Group Inc,4911,105001,NASDAQ,27/09/2013,16/03/2020
PEI,77281,Pennsylvania REIT,6798,109001,NYSE,03/05/1973,31/12/9998
PEN,1321732,Penumbra Inc,3841,106004,NYSE,18/09/2015,31/12/9998
PENN,921738,Penn National Gaming Inc,7011,103015,NASDAQ,26/05/1994,31/12/9998
PEP,77476,PepsiCo Inc,2080,102005,NASDAQ,01/06/1972,31/12/9998
PERF,9000099,Perfumania Holdings Inc,9999,103002,NASDAQ,19/12/1991,27/09/2017
PESI,891532,PermaFix Environmental Services Inc,4955,100004,NASDAQ,18/08/1995,31/12/9998
PETM,863157,PetSmart Inc,9999,103002,NASDAQ,23/07/1993,11/03/2015
PETS,1040130,Petmed Express Inc,5912,102001,NASDAQ,26/04/1999,31/12/9998
PFE,78003,Pfizer Inc,2834,106005,NYSE,01/06/1972,31/12/9998
PFG,1126328,Principal Financial Group Inc,6321,104004,NASDAQ,23/10/2001,31/12/9998
PFGC,1618673,Performance Food Group Company,5141,102001,NYSE,01/10/2015,31/12/9998
PFPT,1212458,Proofpoint Inc,7374,999999,NASDAQ,20/04/2012,31/12/9998
PFS,1178970,Provident Financial Services Inc,6035,999999,NYSE,16/01/2003,31/12/9998
PG,80424,Procter & Gamble Company,2840,102002,NYSE,02/01/1970,31/12/9998
PGC,1050743,PeapackGladstone Financial Corp,6029,104002,NASDAQ,27/04/1999,31/12/9998
PGNX,835887,Progenics Pharmaceuticals Inc,2834,106002,NASDAQ,19/11/1997,19/06/2020
PGR,80661,The Progressive Corp,6331,104006,NYSE,09/07/1986,31/12/9998
PGRE,1605607,Paramount Group Inc,6798,109001,NYSE,19/11/2014,31/12/9998
PGTI,1354327,PGT Inc,3442,110005,NYSE,28/06/2006,31/12/9998
PH,76334,ParkerHannifin Corp,3490,100001,NYSE,01/07/1985,31/12/9998
PHH,77776,PHH Corp,6159,104002,NYSE,19/01/2005,14/12/2018
PHM,822416,PulteGroup Inc,1531,103013,NYSE,01/07/1985,31/12/9998
PHX,315131,Panhandle Oil and Gas Inc - Class A,1311,107002,NYSE,18/08/1995,31/12/9998
PI,1114995,Impinj Inc,3679,101001,NASDAQ,21/07/2016,31/12/9998
PII,931015,Polaris Industries Inc,3790,103005,NYSE,16/09/1987,31/12/9998
PINC,1577916,Premier Inc Class A,8741,101003,NASDAQ,26/09/2013,31/12/9998
PIR,278130,NVS,5700,103002,NVS,01/01/1900,01/01/1900
PJC,1230245,Piper Jaffray Companies Inc,6211,104003,NYSE,02/01/2004,27/03/2018
PJT,1626115,PJT Partners Inc,6282,104003,NYSE,01/10/2015,31/12/9998
PK,1617406,Park Hotels & Resorts Inc,7011,109001,NYSE,04/01/2017,31/12/9998
PKG,75677,Packaging Corp Of America,2650,103018,NYSE,28/01/2000,31/12/9998
PKI,31791,Perkinelmer Inc,3826,106001,NYSE,06/04/1983,31/12/9998
PLAB,810136,Photronics Inc,3674,101004,NASDAQ,26/03/1990,31/12/9998
PLAN,1540755,OPEN PLAN SYSTEMS INC,7372,101003,NYSE,12/10/2018,31/12/9998
PLAY,1525769,Dave Busters Entertainment Inc,5812,103003,NASDAQ,10/10/2014,31/12/9998
PLCE,1041859,Childrens Place Inc,5651,103002,NASDAQ,19/09/1997,31/12/9998
PLD,1045609,Prologis Inc,6798,109001,NYSE,21/11/1997,31/12/9998
PLKI,1041379,Popeyes Louisiana Kitchen Inc,5812,999999,NASDAQ,04/01/2016,28/03/2017
PLNT,1637207,Planet Fitness Inc,7997,103020,NYSE,06/08/2015,31/12/9998
PLOW,1287213,Douglas Dynamics Inc,3531,999999,NYSE,05/05/2010,31/12/9998
PLPC,80035,Preformed Line Products Company,1623,101001,NASDAQ,28/04/1999,31/12/9998
PLT,914025,Plantronics Inc,3661,999999,NYSE,20/01/1994,31/12/9998
PLUS,1022408,ePlus Inc,5045,999999,NASDAQ,15/11/1996,31/12/9998
PLXS,785786,Plexus Corp,3672,999999,NASDAQ,26/03/1990,31/12/9998
PM,1413329,Philip Morris International Inc,2111,102003,NYSE,17/03/2008,31/12/9998
PMC,1388195,PharMerica Corp,5912,999999,NYSE,01/08/2007,08/12/2017
PMD,806517,Psychemedics Corp,8071,106001,NASDAQ,17/02/1994,31/12/9998
PMT,1464423,PennyMac Mortgage Investment Trust,6798,109001,NYSE,30/07/2009,31/12/9998
PNC,713676,PNC Financial Services Group Inc,6021,104002,NYSE,07/09/1988,31/12/9998
PNFP,1115055,Pinnacle Financial Partners,6021,104002,NASDAQ,22/08/2000,31/12/9998
PNK,1656239,Pinnacle Entertainment Inc,7011,103015,NASDAQ,26/03/1990,15/10/2018
PNM,1108426,PNM Resources Inc,4911,105001,NYSE,10/08/1984,31/12/9998
PNR,77360,Pentair Ltd Registered Share,3550,100001,NYSE,03/05/1973,31/12/9998
PNRA,724606,Panera Bread Company,5812,103003,NASDAQ,10/06/1991,19/07/2017
PNW,764622,Pinnacle West Capital Corp,4911,105001,NYSE,19/07/1984,31/12/9998
PODD,1145197,Insulet Corp,3841,106003,NASDAQ,15/05/2007,31/12/9998
POL,1122976,NVS,2821,999999,NVS,01/01/1900,01/01/1900
POOL,945841,Pool Corp,5090,103015,NASDAQ,13/10/1995,31/12/9998
POR,784977,Portland General Electric Company,4911,105001,NYSE,31/03/2006,31/12/9998
POST,1530950,Post Holdings Inc,2040,102002,NYSE,27/01/2012,31/12/9998
POWI,833640,Power Integrations Inc,3674,999999,NASDAQ,12/12/1997,31/12/9998
PPBI,1028918,Pacific Premier Bancorp Inc,6022,104002,NASDAQ,25/06/1997,31/12/9998
PPC,802481,Pilgrims Pride Corp,2015,102002,NASDAQ,30/12/1987,31/12/9998
PPG,79879,PPG Industries Inc,2851,110001,NYSE,06/04/1983,31/12/9998
PPIH,914122,PermaPipe International Holdings Inc,3564,100001,NASDAQ,04/01/2016,31/12/9998
PPL,922224,PPL Corp,4911,105001,NYSE,08/04/1985,31/12/9998
PPSI,1449792,Pioneer Power Solutions Inc,3612,101001,NASDAQ,03/05/2013,31/12/9998
PQG,1708035,PQ Group Holdings Inc,2800,999999,NYSE,29/09/2017,31/12/9998
PRA,1127703,Proassurance Corp,6331,104006,NYSE,04/09/1991,31/12/9998
PRAA,1185348,Portfolio Recovery Associates Inc,7320,999999,NASDAQ,08/11/2002,31/12/9998
PRAH,1613859,PRA Health Sciences Inc,8731,106001,NASDAQ,13/11/2014,31/12/9998
PRCP,887226,Perceptron Inc,3827,101001,NASDAQ,21/08/1992,31/12/9998
PRDO,1046568,Career Education Corp,8200,999999,NASDAQ,29/01/1998,31/12/9998
PRFT,1085869,Perficient Inc,7371,999999,NASDAQ,29/07/1999,31/12/9998
PRGO,1585364,Perrigo Company,2834,106005,NYSE,17/12/1991,31/12/9998
PRGS,876167,Progress Software Corp,7372,101003,NASDAQ,05/08/1991,31/12/9998
PRI,1475922,Primerica Inc,6311,104004,NYSE,01/04/2010,31/12/9998
PRIM,1361538,Primoris Services Corp,1623,999999,NASDAQ,06/08/2008,31/12/9998
PRK,805676,Park National Corp,6021,104002,NYSE,08/05/1991,31/12/9998
PRKA,9000100,NVS,9999,999999,NVS,01/01/1900,01/01/1900
PRLB,1443669,Proto Labs Inc,3440,100001,NYSE,24/02/2012,31/12/9998
PRO,1392972,PROS Holdings Inc,7371,101003,NYSE,26/07/2007,31/12/9998
PRSC,1220754,The Providence Service Corp,4700,106011,NASDAQ,20/08/2003,31/12/9998
PRTA,1559053,Prothena Corporation PLC,2834,999999,NASDAQ,21/12/2012,31/12/9998
PRTS,1378950,CarParts.com Inc,5531,103002,NASDAQ,09/02/2007,31/12/9998
PRTY,1592058,PARTY CITY HOLDCO INC,5900,999999,NYSE,16/04/2015,31/12/9998
